id,fname,lname,thumbnail,thumbnail_extension
10461,Carla,McNeil,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10462,Emma,Vieceli,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10463,Stephane,Louis,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10464,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1047,Jonathan,Luna,http://i.annihil.us/u/prod/marvel/i/mg/b/90/4bc601df3d51a,"jpg"
10475,Lost,Fish,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4bacd7fb45291,"jpg"
10477,Benjamin,Dewey,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4bad94642b71a,"jpg"
10478,Giancarlo,Caracuzzo,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4ba95e9c14140,"jpg"
10479,ESDRAS,CRISTOBAL,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4ba95e9c14140,"jpg"
1048,Luna,Brothers,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4bc5f25c0e45b,"jpg"
10480,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10482,Nuno,Alves,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10483,Daniel,HDR,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4bbf6e88832c1,"jpg"
10484,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10494,Agnieszka,Garbowska,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10495,ELLIOT,KALAN,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
105,Sal,Buscema,http://i.annihil.us/u/prod/marvel/i/mg/c/70/4bc5e6f6c0d82,"jpg"
1050,Michael,Choi,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/4bc5b83485617,"jpg"
10511,JOSE,RUIZ,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1052,Mike,Choi,http://i.annihil.us/u/prod/marvel/i/mg/6/80/4bc39b5a48860,"jpg"
1053,Len,Ogrady,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10532,HARRY,SUYDAM,http://i.annihil.us/u/prod/marvel/i/mg/d/00/4bc5e59fb737e,"jpg"
1054,Juan,Doe,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4bc5d6182d882,"jpg"
1056,John,Workman,http://i.annihil.us/u/prod/marvel/i/mg/6/60/4bc46a170a897,"jpg"
10562,MICHAEL,BENSON,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1057,Arthur,Suydam,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4bc5f0b476410,"jpg"
10572,ALEC,SIEGEL,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1058,Sean,Scoffield,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4bc5e110dc645,"jpg"
10581,Vero,Gandini,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4bc5e59abed41,"jpg"
1059,Lisa,Kirby,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10592,DAVID,SHARPE,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4beab7ca38d50,"jpg"
106,Bob,Brown,http://i.annihil.us/u/prod/marvel/i/mg/5/60/4bb65a8ebbefe,"jpg"
1060,Steve,Robertson,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10600,JUAN,VELASCO,http://i.annihil.us/u/prod/marvel/i/mg/2/40/4beacfae553f5,"jpg"
10607,PAUL,JENKINS,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10609,WILD,CORP,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/4bac25c89581f,"jpg"
1061,Mike,Thibodeaux,http://i.annihil.us/u/prod/marvel/i/mg/4/d0/4bc5bfcae05fb,"jpg"
10612,MICHAEL,STEIGERWALD,http://i.annihil.us/u/prod/marvel/i/mg/1/a0/4beac42ee0fb2,"jpg"
1063,Frazer,Irving,http://i.annihil.us/u/prod/marvel/i/mg/b/90/4bc5e84ba1d01,"jpg"
1064,Nick,Dragotta,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4bc397d84000a,"jpg"
1065,Nate,Piekos,http://i.annihil.us/u/prod/marvel/i/mg/c/50/4bb63c5c763ec,"jpg"
10658,CARLOS,MORENO-CID,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1066,Tom,Smith,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4bc381514ef59,"jpg"
10660,MICHAEL,FICHERA,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10662,DAVID,WILTFONG,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10666,JESS,HARROLD,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10669,FIRM,15,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4bd1d233bc283,"jpg"
1067,Madison,Carter,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10673,BRIAN,CHING,http://i.annihil.us/u/prod/marvel/i/mg/1/50/4baa106eed1bd,"jpg"
1068,Brian,Denham,http://i.annihil.us/u/prod/marvel/i/mg/4/b0/4bc3958d88776,"jpg"
1069,Damon,Lindelof,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10700,WRITERS,LLC,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10713,NICK,DRAGOTTA,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/4beab37d9e56d,"jpg"
1072,Chad,Anderson,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10724,NANCY,HAJESKI,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10732,THE,INC.,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4beab48e27722,"jpg"
10735,TOMISLAV,TIKULIN,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4beab482d2927,"jpg"
1074,Eduardo,Barreto,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4bc382aae5103,"jpg"
10740,DANIEL,PANOSIAN,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10742,MONKEY,LLC,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10743,RAFA,TARTAGLIA,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10754,WILLIAM,CRABTREE,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10755,"VIRAL,",INC.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10756,RAFAEL,DIAS,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10757,JEFFREY,BROWN,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10758,TIMOTHY,HAMILTON,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10759,Jeff,Lemire,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1076,Homs,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10772,BRIAN,REED,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10778,EMMA,MANEIRO,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10783,John,Rauch,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10785,Stephanie,Hans,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4ba94aa5d5064,"jpg"
1081,Tania,Rio,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10815,JUAN,PRIETO,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/4beabe7dc3640,"jpg"
1082,Ariel,Olivetti,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4bc5bff705fb2,"jpg"
10824,Whilce,Portacio,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1083,Gez,Fry,http://i.annihil.us/u/prod/marvel/i/mg/b/20/4bb6c40cb22a2,"jpg"
10833,TOP,"INC.,",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1084,Tim,Fish,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1085,Michael,Leib,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10851,MICHAEL,CHOI,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10853,DAVID,STEWART,http://i.annihil.us/u/prod/marvel/i/mg/1/d0/4bb6cdd46d1ac,"jpg"
10859,JORGE,RAMIREZ,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1086,Robert,Fleming,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10860,IBAN,SORIA,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10863,ALEXANDER,IRVINE,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1087,Kirsten,Sinclair,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10875,PACIFIC,LTD,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10886,METROPOLIS,COLLECTIBLES,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1089,Sol,Brodsky,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/4bc47cc7389ea,"jpg"
10890,SHEILA,JOHNSON,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10905,DYNAMITE,ENTERTAINMENT,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10913,SIMON,SPURRIER,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10915,ROMINA,MORANELLI,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10917,Josh,Williamson,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10918,MICHAEL,SUAYAN,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4beac44024653,"jpg"
10919,ALAN,GORDON,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1092,Paul,Cornell,http://i.annihil.us/u/prod/marvel/i/mg/b/70/4bb4310fa6cc3,"jpg"
10928,JORGE,MANZANERO,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10936,Rafael,Albuquerque,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10937,RODOLFO,LUZ,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1094,Rick,Berry,http://i.annihil.us/u/prod/marvel/i/mg/c/90/4bc5df559e20f,"jpg"
10948,AARON,WILLIAMS,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1095,Rich,Margopoulos,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10950,ROBIN,HA,http://i.annihil.us/u/prod/marvel/i/mg/f/10/4bfad84a81ca5,"jpg"
1096,Eric,Wight,http://i.annihil.us/u/prod/marvel/i/mg/f/80/4bc5f82eb82ce,"jpg"
10974,ABHISHEK,MORE,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10976,THOMAS,SMITH,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4beae20d74c23,"jpg"
1098,Doug,Gregory,http://i.annihil.us/u/prod/marvel/i/mg/7/30/4bb898e22a797,"jpg"
10982,MICHAEL,RUSCOE,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10987,POP,LTDA,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1099,Jimmie,Robinson,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
10991,STAN,PRODUCTIONS,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11,Chuck,Austen,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
110,Christopher,Priest,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11000,Francesco,Artibani,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11001,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11002,Mick,Anglo,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/4ba945af65b57,"jpg"
11003,Joe,Johnston,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11006,MICHAEL,ATIYEH,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11009,WILLIAM,MURRAY,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11011,CHRISTOPHER,FAMA,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11015,Fred,Genet,http://i.annihil.us/u/prod/marvel/i/mg/3/c0/4ba946309757b,"jpg"
11016,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1103,Khoi,Pham,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4bc4942a0915b,"jpg"
11038,Muntsa,Vicente,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1104,Javier,Grillomarxuach,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11040,CHRISTOPHER,IRVING,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11041,ROBERT,SODARO,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11044,MARK,ARMSTRONG,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11045,Eric,Cartier,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11046,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11048,Sebastian,Stan,http://i.annihil.us/u/prod/marvel/i/mg/3/03/5220f051826d9,"jpg"
11049,DEREK,WILSON,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11052,STEVEN,SANDERS,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1106,Gregory,Titus,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11063,TERRY,AUSTIN,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11069,BETH,SOTELO,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1107,Dan,Abnett,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4bb827ae64631,"jpg"
11071,SCOTT,RICHARDSON,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11072,SHANNON,WHEELER,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11077,Hayley,Atwell,http://i.annihil.us/u/prod/marvel/i/mg/8/50/5220ec0eaa633,"jpg"
11089,TRACY,ARTICOLA,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11091,Howard,Hallis,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4baa533e67627,"jpg"
11092,Jenny,Frison,http://i.annihil.us/u/prod/marvel/i/mg/4/20/4beac05accb1c,"jpg"
11093,Mikael,Bourguoin,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11094,Enrique,Fernandez,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1110,Javier,Paludo,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1111,Lovern,Kindzierski,http://i.annihil.us/u/prod/marvel/i/mg/b/40/4bacfafdeaf7e,"jpg"
11113,SHANTE,CHEN,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11118,SCOTT,BROWN,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11122,Gabriel,Ba,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/4bc5c64248773,"jpg"
11123,Mary,Choi,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1113,Sana,Takeda,http://i.annihil.us/u/prod/marvel/i/mg/c/00/4bc5e6a23f16c,"jpg"
11133,Ben,McCool,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1114,Claire,Wendling,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4bc32faf81c61,"jpg"
1115,Kei,Kobayashi,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c7d5ff15bbbf,"jpg"
11151,JOSE,SOLIS,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11155,MICAH,GUNNELL,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11156,Josh,Medors,http://i.annihil.us/u/prod/marvel/i/mg/2/20/4bd9a0b17bfef,"jpg"
1117,Javier,Rodriguez,http://i.annihil.us/u/prod/marvel/i/mg/b/e0/4bb4e33545cbc,"jpg"
1118,Willie,Schubert,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11180,LUCIANO,ROSS,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11182,THOMAS,MULLIN,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11183,Hugo,Weaving,http://i.annihil.us/u/prod/marvel/i/mg/c/30/522df1dbb8f08,"jpg"
1119,Michelle,Madsen,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11196,JEAN-BAPTISTE,ANDREAE,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11197,Vincent,Hernandez,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11198,I,INC.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1120,Tamora,Pierce,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11202,PAT,LEWIS,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11203,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11204,Fabio,Moon,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1121,Timothy,Liebe,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11215,MICHELLE,STEWART,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11216,BRIAN,CHURILLA,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1122,Philippe,Briones,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4bb3fff99ac5a,"jpg"
11225,GRADIMIR,SMUDJA,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/4bedbedc90794,"jpg"
11226,IVAN,RODRIGUEZ,http://i.annihil.us/u/prod/marvel/i/mg/8/00/4cd314ab3c120,"jpg"
1123,Pascal,Alixe,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4bffe2c2c9fb6,"jpg"
11232,CHRISTINA,BIGGS,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11234,JEFFREY,DVM,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11240,MICHAEL,O'SULLIVAN,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11242,SEAN,ELLERY,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11246,MARY,CHOI,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1125,Shannon,Gallant,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11253,HARVEY,PEKAR,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11255,GENE,YANG,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11257,DAVID,HEATLEY,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11259,KEVIN,HUIZENGA,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1126,Juan,Cruz,http://i.annihil.us/u/prod/marvel/i/mg/4/50/4bc5e86563399,"jpg"
11261,FRANK,SANTORO,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11263,EMANUELA,LUPACCHINO,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11265,MICHAEL,BURKEY,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11268,DAVIDE,GIANFELICE,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11275,CHRISTOPHER,WILLIAMS,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11276,WYATT,CENAC,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11277,AFIF,KHALED,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11278,DARCY,STANGER,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11280,MARK,SIMMONS,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11281,DANNI,LUO,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11283,DUSTIN,HARBIN,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11286,Stanley,Tucci,http://i.annihil.us/u/prod/marvel/i/mg/9/03/5220f349788a1,"jpg"
11289,JOSEPH,SUITOR,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1129,Yanick,Paquette,http://i.annihil.us/u/prod/marvel/i/mg/c/10/4bc5a6fe8a214,"jpg"
11293,RICO,RENZI,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11294,DAVID,LATOUR,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
113,John,Ostrander,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11300,Renato,Guedes,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11301,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11303,CAIO,REISS,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/4cd2f2c763cba,"jpg"
11305,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11306,Jason,Latour,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11307,Tom,Fowler,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11308,Matt,Camp,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11309,Mike,"Del Mundo",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1131,Stephane,Peru,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11319,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1132,Matt,Fraction,http://i.annihil.us/u/prod/marvel/i/mg/7/50/4bb798d39f662,"jpg"
11320,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11321,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11322,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11323,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11324,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11325,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11326,Tommy,Jones,http://i.annihil.us/u/prod/marvel/i/mg/6/40/5220f07db97d3,"jpg"
1133,Stefano,Caselli,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4bc3960ea0bd7,"jpg"
11331,Dominic,Cooper,http://i.annihil.us/u/prod/marvel/i/mg/1/b0/5220dafdbcfc4,"jpg"
11333,BRIAN,MOORE,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11335,FRANKLIN,MARRAFFINO,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11336,Rachelle,Rosenberg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11337,ZACHARIAH,HOWARD,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1134,Daniele,Rudoni,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4bb4e19f29ac3,"jpg"
11345,MIRKO,COLAK,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11347,Brandon,Montclare,http://i.annihil.us/u/prod/marvel/i/mg/f/70/4cdc48d58beb2,"jpg"
11349,TWINS,LTDA.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11350,LEONARDO,MANCO,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11354,Declan,Shalvey,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11355,AUDREY,LOEB,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11359,NUBUKO,MITSUOKA,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1136,Billy,Tucci,http://i.annihil.us/u/prod/marvel/i/mg/c/80/4bc5c68bc1e94,"jpg"
11361,PETER,NGUYEN,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11362,NICOLA,MERANTE,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11369,Nanci,editor,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1137,Al,Rio,http://i.annihil.us/u/prod/marvel/i/mg/3/90/4c361285d7a66,"jpg"
11372,Richard,Starkings,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11373,Richard,Starkings,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11383,Richard,Gongora,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11385,Richard,Starkings,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11388,NEONARCHEOS,PUBLISHING,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11389,THIEN,PHAM,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
1139,Alexander,Irvine,http://i.annihil.us/u/prod/marvel/i/mg/8/40/4bb44b0d1a065,"jpg"
11390,ERIC,DRUMM,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
11391,new,creator,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available,"jpg"
