id,firstName,lastName
10494,Agnieszka,Garbowska
8347,David,Garcia
10027,Kevin,Garcia
11396,Rafael,Grampa
2520,Jaye,Gardner
8003,Alex,Garner
6798,Daina,Graziunas
3390,Brian,Garvey
5038,Jonathon,Green
422,Randall,Green
930,Richard,Green
2044,Carlos,Garzon
8123,Bob,Greenberger
1684,Alfonso,Greene
8146,Brett,Greene
6631,L.P.,Gregory
8635,Randy,Gentile
11579,Sunny,Gho
201,Mike,Grell
4990,Kevin,Grevioux
6924,Peter,Gross
3682,Darrick,Gross
8283,Robin,Gillespie
3233,Peter,Gillis
10380,Scott,Gimple
9943,Gianluca,Gugliotta
9647,Victor,Gischler
7978,Adam,Glass
10393,Sylvain,Guinebaud
385,Don,Glut
9183,Nicholas,Gurewitch
2296,Glenn,Herdling
7951,Bill,Hader
449,Brian,Haberlin
10334,Gilbert,Hernandez
10336,Jaime,Hernandez
11197,Vincent,Hernandez
11091,Howard,Hallis
42,Larry,Hama
4131,Matt,Hicks
926,Cory,Hamscher
851,John,Higgins
10136,Kyle,Higgins
2484,Many,Hands
362,Scott,Hanna
965,Ed,Hannigan
12255,Scott,Hanna
12256,Antonio,F)
3744,George,Pratt
1279,Jon,Bogdanove
10083,Aaron,Johnston
10157,Antony,Johnston
376,Gerard,Jones
4022,Arnie,Jorgensen
6038,M.J.,Jorgensen
1214,Elliot,Maggin
874,Pop,Mahn
1881,Don,Daley
8351,David,Manak
823,Federica,Manfredi
10017,VALERIE,MANGIN
2422,Karen,Mantlo
1837,Pablo,Marcos
2081,Chris,Marrinan
3521,Cindy,Martin
841,Jason,Martin
9035,Marcos,Marz
9539,Thomas,Mason
3835,Jim,Massara
4541,Mat,Broome
12259,Riccardo,Burchielli
7979,Adam,Pollina
957,Val,Mayerik
8331,Dave,McCaig
8142,Brendan,McCarthy
12260,Michael,Hansen
11419,Barry,Windsor-Smith
1433,Mike,Oeming
175,Andy,Kubert
1182,Sal,Trapani
1186,Jack,Abel
6664,Nathan,Kane
1140,Chris,Giarrusso
6291,Peter,Bagge
4266,Ian,Hannin
6273,Jean,Hipp
8197,Chad,Hardin
4064,Steve,Behling
3751,Fred,Harper
1440,Al,Bellman
6066,Jan,Harps
5623,Dan,Harris
211,Mark,Bright
5133,Farel,Dalrymple
1122,Philippe,Briones
7811,Clarke,Hawbaker
1620,Jack,Katz
2482,Doug,Hazlewood
305,Don,Heck
9296,Ray-Anthony,Height
358,Allan,Heinberg
538,Jeffrey,Huet
1892,Michael,Heisler
5412,David,Hunt
766,Robert,Hunter
1089,Sol,Brodsky
5147,Gregg,Hurwitz
5742,Timothy,Green
829,Jay,Faerber
3823,Jim,Sanders
9376,Roman,Morales
2383,Charles,Barnett
5970,John,Snyder
359,John,Dell
11524,Charles,Wilson
6143,J.H.,Williams
2685,G.,Barnett
11887,ART,INT'L
3163,Peter,Iro
10141,Rebekah,Isaacs
6868,Geof,Isherwood
52,Bruce,Jones
10757,JEFFREY,BROWN
2279,R.,Jones
3347,Kelly,Jones
2135,Charlotte,Jetter
1909,Steve,Buccellato
1216,Rich,Buckler
3109,Crusty,Bunkers
3404,Dario,Carrasco Jr.
1000,John,Burns
4878,Santiago,Tapia Jr.
5926,Jose,Marzan Jr.
1317,Mike,Carlin
334,Joe,Jusko
8848,Josue,Justiniano
1767,Janice,Cohen
1066,Tom,Smith
5345,John,Compton
1196,Roger,Mckenzie
6015,Steve,Ringgenberg
5245,Nathan,Cosby
429,Carlos,Cuevas
2820,Dan,Day
3826,David,Day
9201,Nunzio,DeFilippis
10113,Ryan,Devall
682,Todd,Dezago
8095,Ben,Dimagmaliw
4853,Nicki,Dowdeswell
5037,Ed,Dukeshire
5718,Alexandre,Dumas
1806,Annette,Kawecki
3766,Malcolm,Jones
1038,John,Kalisz
6520,Michael,Kaluta
1059,Lisa,Kirby
1026,Tyler,Kirkham
5359,Mike,Kanterovich
891,Charles,Knauf
1162,Terry,Kavanagh
10328,Lucy,Knisley
426,Jason,Keith
586,Michael,Kelleher
1959,Michael,Kraiger
363,Dan,Kemp
8071,Dave,Kemp
10135,Michael,Kronenberg
267,Jim,Krueger
2491,Ray,Kryssing
8865,Karl,Kerschl
4981,Steve,Kurth
1111,Lovern,Kindzierski
2306,Yancey,Labat
1977,Linda,Lessmann
3996,Jose,Ladronn
4409,Jason,Levine
778,Valentine,Landro
8255,Corey,Lewis
5709,Christian,Lichtner
878,Dave,Lanphear
835,Joe,Lansdale
1227,David,Lapham
1894,Bill,Oakley
9437,Serge,LaPointe
8320,Darryl,Banks
9451,Sonny,Liew
2071,Evelyn,Stein
1754,Gaspar,Saladino
509,Michael,Lark
2323,Marianne,Lightle
1299,Steve,Lightle
6140,Ivan,Velez Jr.
3337,Jim,Sherman
1847,Jean,Simek
1759,Joe,Rosen
1223,John,Bolton
10104,David,Liss
5124,Dan,Lawlis
1819,Rick,Parker
497,John,Livesay
1901,Tom,Morgan
5091,Robin,Laws
7983,Agustin,Padilla
1832,Bob,Sharen
651,Brent,Anderson
1808,Denise,Wohl
4801,Harry,Blumfield
2695,Armando,Gil
1548,Artie,Simek
297,Bill,Everett
2224,Don,Newton
2136,Frank,McLaughlin
1183,George,Tuska
1255,Ivan,Reis
947,Joe,Simon
3252,Karen,Nemri
3115,Marcos,Pelayo
2700,Kenny,Lopez
4596,Jennifer,Lee
8817,Jonathan,Lee
2362,Ron,Zalme
4261,Jorge,Lucas
2184,Shelly,Leferman
5121,Bob,Larkin
10204,Hector,Lujan
1085,Michael,Leib
1863,Carl,Potts
8548,Glen,Orbik
6507,Ken,Barr
2644,Ricardo,Villagran
597,Tom,Mandrake
3820,Paco,Luque
8762,Joao,Lemos
2298,Ariane,Lenshoek
6761,Ballard,Borich
6561,Clyde,Caldwell
3141,Earl,Norem
3692,Freddy,Mendez
1291,Gray,Morrow
802,Jaime,Mendoza
114,Leonardo,Manco
9042,Maria-Emiko,Macuaga
11788,Jennifer,Van Meter
3783,Matt,Maley
955,Mike,Ploog
222,Paul,Gulacy
494,Joshua,Middleton
1371,Terry,Pallot
6229,John,Miesegaes
6298,Nanci,Dakesian
8728,Jefte,Palo
105,Sal,Buscema
7823,Marianna,Manco
11553,Danny,Miki
5356,Charles,Miller
1411,Mike,Miller
8795,John,Miller
10077,Tony,Millionaire
4083,Jason,Minor
652,Peter,Pantazis
1129,Yanick,Paquette
2295,Andrew,Paquette
2230,Steve,Mitchell
1369,Gerald,Parel
2176,Doc,Martin
8950,Lucio,Parrillo
9466,Stephen,Molnar
5026,Shawn,Martinbrough
10079,Marta,Martinez
7183,Allen,Martinez
9054,Mark,Parsons
2986,Sean,Parsons
1153,Miguel,Montenegro
2318,Jeffrey,Moore
11333,BRIAN,MOORE
8695,Jason,Paz
643,Stuart,Moore
256,Terry,Moore
1939,Chris,Matthys
10200,Jonathan,Maberry
394,Eric,Moreels
2103,Dana,Moreshead
2088,Andrew,Pepoy
3739,Frank,Percy
1632,Jim,McLaughlin
9179,Nelson,Pereira
6328,Aaron,McClellan
964,Don,Perlin
6060,Scott,McDaniel
6743,Rich,Perrotta
2668,Sarra,Mossoff
4132,Whitney,McFarland
1631,Sy,Moskowitz
9520,Ted,McKeever
1811,Francoise,Mouly
558,Mark,McKenna
3412,Marcus,McLaurin
361,Cory,Petit
9430,Sean,Murphy
933,Tom,Peyer
3747,Sue,McTergue
3030,Scott,Williams
3555,Donald,Hudson
435,Al,Milgrom
6760,Jon,Muth
809,Dave,Meikis
10119,Andrea,Mutti
9229,Paul,Martin
3032,Adam,Phillips
2043,Eliot,Brown
11525,Christian,Nauck
10107,Mirco,Pierfederici
1527,Jay,Pike
10021,Jim,Nausedas
1969,Joe,Pimentel
513,Jose,Pimentel
3606,Frank,Pittarese
9200,Nuno,Plati
3054,Allyn,Brodsky
6465,Bill,Kunkel
262,Paul,Neary
1221,John,Moore
3061,Johnny,Greene
945,Larry,Lieber
3131,Mark,Evanier
1310,Mary,Duffy
1352,Mike,Barr
3184,Russ,Jones
3637,Scott,Lobdell
1273,Scott,Edelman
3227,Steve,Skeates
1177,Tony,Isabella
1267,Keith,Pollard
1374,Sonia,Oback
1226,Dennis,Oneil
274,Tommy,Ohtsuka
113,John,Ostrander
4205,Steve,Oliff
2630,James,Owsley
1872,Glynis,Oliver
559,Paul,Pelletier
913,Francis,Portela
2041,Bill,Anderson
7637,Nick,Postic
1675,Howard,Post
3378,Dick,Riley
4871,Brian,Bauer
4955,Kevin,Hall
6607,David,Winn
1958,Jeff,Powell
6934,David,Quinn
794,Alitha,Martinez
5237,Gregory,Wright
7335,Christopher,Stager
8099,Benny,Powell
1193,Joe,Pruett
11932,Cristiane,Peter
218,Keron,Grant
1032,Troy,Peteri
210,Bill,Jemas
8775,Joe,Sabino
561,Wil,Quintana
1623,Robert,Sale
10120,Roberto,Salvo
10154,Miguel,Sancho
11052,STEVEN,SANDERS
9033,Marco,Santucci
151,Scott,Sava
10317,MATTEO,SCALERA
6152,Buddy,Scalera
8519,Gabe,Schechter
6758,Christie,Scheele 
12119,Roger,Robinson
690,Patrick,Scherberger
4065,Gregg,Schigiel
8672,Jana,Schirmer
6635,Dean,Schreck
4859,Alfred,Ramirez
581,Rob,Schwager
418,Rob,Rodi
2509,John,Rozum
7519,N.,KOROK
2833,Denis,Rodier
768,Rodney,Ramos
6986,J.,DeMatteis
8190,Carlos,Rodriguez
3998,Steve,Seagle
943,Mike,Sellers
7534,STJEPAN,SEJIC
4412,Cory,Sedlmeier
10147,Scott,Reed
9468,Stephen,Segovia
9395,Salvador,Regla
6588,David,Ross
6308,Carole,Seuling
11436,Michael,Komarck
8843,Joshua,Fialkov
567,Neil,Gaiman
12293,Salvador,Martinez
12294,Stephen,Segovia
12295,Michael,Hawthorne
12296,Clayton,Mann
12299,Eric,Shanower
12301,Ronald,Lim
12303,Jung-&#8203;Geun,Yoon
12309,George,Beliard
1137,Al,Rio
7249,EDUARDO,RISSO
2053,George,Roussos
9458,Stephan,Roux
4352,Jessica,Ruffner
1142,Lorenzo,Ruggiero
1532,Christopher,Rule
1235,Craig,Russell
10344,Juan,Ryp
8881,Kelsey,Shannon
2120,Liam,Sharp
6126,Anita,Sharpe
8429,Dave,Sharpe
5407,Ray,Sherigail
1300,Terry,Shoemaker
1256,Syd,Shores
601,Al,Gordon
518,Al,Vey
3124,Alex,Nino
1485,Andrew,McWhiney
1437,Ray,Gill
372,Angel,Medina
568,Art,Thibert
704,Erik,Larsen
6257,Ernie,Chan
3176,Esteban,Maroto
7788,Frank,Thorne
188,Georges,Jeanty
1576,Joe,Maneely
229,John,Severin
2119,Larry,Mahlstedt
2387,Mark,Pacella
10025,Ryan,Dunlavey
261,Paul,Ryan
1306,Paul,Reinman
3166,Rick,Bryant
1014,Rick,Veitch
2427,Sam,DeLaRosa
12314,Stephane,Roux
7709,ADAM,FELBER
10124,Alessandro,Vitti
1168,All,Creative
5139,Amilton,Santos
548,Andrew,Hennessy
11453,Andrew,Troy
7964,ANDY,MACDONALD
2075,Andy,Mushynsky
10060,Arlene,So
7491,ARTUR,FUJITA
10116,Arturo,Lozzi
6146,Avalon,Studios
7440,BEN,STENBECK
7708,BENTON,JEW
8113,Blake,Bell
7457,BOB,OSKNER
7918,BRIAN,PATCHETT
7668,CAM,KENNEDY
480,Cam,Smith
10355,Carlos,Gomez
7934,CHRISTOPHER,SHY
11011,CHRISTOPHER,FAMA
3736,Chuck,Kim
7739,CLIFF,NIELSEN
11725,Connor,Willumsen
344,Daniel,Way
3886,Daryl,Edelman
501,Dave,Stewart
5143,Dave,Wilkins
3790,David,Devries
5621,David,Hayter
11257,DAVID,HEATLEY
5128,David,Morrell
4282,Dean,Haspiel
8367,Dean,Motter
11467,Dean,White
7897,DIEGO,LATORRE
8381,Digikore,Ltd.
10905,DYNAMITE,ENTERTAINMENT
8475,Emily,Warren
7926,FIONA,STAPLES
4146,Frank,Dunkerley
2333,Frank,Lopez
11261,FRANK,SANTORO
11716,Franklin,Stockton
7493,FRDRIC,GENT
10033,GABRIEL,GUZMAN
7235,GABRIEL,SHECHTER
7284,GARY,PANTER
4330,Graham,Nolan
7431,GREG,SCOTT
11253,HARVEY,PEKAR
7528,HORACIO,DOMINGUES
5019,Hugo,Petrus
7204,IMPACTO,
11226,IVAN,RODRIGUEZ
8646,J.D.,Morvan
7495,JAKE,FORBES
7940,JAMES,OWLSLEY
4078,Jason,Gorder
10050,Jason,Levesque
7494,JEANFRANCOIS,GIORGIO
10666,JESS,HARROLD
11234,JEFFREY,DVM
8744,Jesse,Snider
7707,JHEREMY,RAAPACK
1333,Jim,Valentino
7451,JOE,POKASKI
7724,JOE,SUITOR
7946,JOHN,FANG
1029,John,STARR
2747,John,Warner
10363,John,Thomas
8802,John,Stanisci
8821,Jordan,Raskin
7384,JOSHUA,HOOD
10600,JUAN,VELASCO
7218,JULIA,BACELLAR
10256,Kathleen,Marinaccio
5652,Kelly,Hu
7941,KEN,LANDGRAF
8892,Kenneth,Martinez
7858,KENNETH,ROQUEFORT
11259,KEVIN,HUIZENGA
21,Kevin,Smith
11583,Kevin,Walker
7303,KYLE,SIMS
475,Laura,Villari
8926,Laurie,Smith
700,Logan,Lubera
11180,LUCIANO,ROSS
2259,Marc,Siry
5499,Mark,Johnson
7931,MARKUS,ETTLINGER
9775,MATEUS,SANTOLOUCO
9082,Matthew,Frank
10159,Michael,Del Mundo
5547,Michael,France
888,Michael,Hoskin
11240,MICHAEL,O'SULLIVAN
7713,MICHEL,GARIEPY
11215,MICHELLE,STEWART
9981,Mike,Demeo
7933,NANCY,HAJESKI
875,Nick,Bell
7545,NICK,KILISLIAN
7466,NICK,PERCIVAL
7489,NORBERTO,FERNANDEZ
7692,PAOLO,PANTALENA
5136,Paul,Hornschemeier
9278,R.,Johnson
1018,Rafa,Garres
7393,RICARDO,GUIMARAES
301,Robert,Morales
7260,ROBERT,RUFFOLO
10003,Robert,Steen
470,Robert,Stull
11555,Roberto,Torre
5457,Rodney,Saulsberry
1151,Roland,Brown
228,Ron,Zimmerman
7502,RYAN,MEINERDING
7957,SCOTT,SNYDER
897,Sean,McQuaid
11242,SEAN,ELLERY
9436,Serena,Ficca
510,Stefano,Gaudiano
7887,STEVE,FIRCHOW
10427,Steven,Hoveke
1081,Tania,Rio
7740,TERESE,NIELSEN
10732,THE,INC.
10071,THOMAS,PICCIRILLI
10976,THOMAS,SMITH
11182,THOMAS,MULLIN
1084,Tim,Fish
7652,TIM,SEELY
427,Tim,Townsend
10338,Timothy,Hamilton
7654,TOMER,HANUKA
1172,Tony,Dezuniga
7697,TREVOR,GORING
424,Udon,Comics
7460,VAL,SEMIKS
1429,Vitor,Ishimura
4074,Walden,Wong
5739,WAYNE,NICHOLS
7913,WILLIAM,HARMS
9683,William,Rougemont
11009,WILLIAM,MURRAY
10700,WRITERS,LLC
7921,XURXO,PENALTA
12318,"Shiniscope,",Inc.
12317,Clayton,Crain
1272,Carmine,Infantino
4991,Frank,Martin
12320,Klebs,Junior
12321,Klebs,Demoura
12324,Ronaldo,Carmen
12329,Oogeley,Productions
4053,Stephen,Platt
12277,Jimmy,Cheung
12323,Matthew,Waite
872,Marte,Gracia
430,Edgar,Delgado
3646,Dale,Eaglesham
10115,Neil,Edwards
379,Greg,Capullo
1219,Ron,Wilson
12341,Emily,Shaw
12342,James,Viscardi
12343,Jennifer,Meter
12344,Robert,Adsit
194,Scott,Kolins
9644,Vasilis,Lolos
10066,MATT,KINDT
12334,Brahm,Revel
1132,Matt,Fraction
75,Todd,McFarlane
4071,Juan,Santacruz
824,Jeff,Parker
12125,Alejandro,Iribarne
7952,Seth,Meyers
8924,Lauren,Sankovitch
12262,Nimit,Malavia
9224,Paul,Davidson
402,Roger,Langridge
11595,Alejandro,Garza
5107,Patrick,Olliffe
11331,Dominic,Cooper
10260,Anthony,Hopkins
12001,Derek,Luke
11439,Cobie,Smulders
5572,Chris,Evans
10042,Chris,Hemsworth
5536,Edward,Norton
10038,Mickey,Rourke
10268,Kat,Dennings
5556,Gwyneth,Paltrow
12000,Neal,McDonough
10321,Rene,Russo
10040,Sam,Rockwell
5538,Tim,Roth
12002,Richard,Armitage
5554,Terrence,Howard
5501,Jon,Favreau
7273,Ray,Stevenson
10052,Natalie,Portman
10270,Samuel,Jackson
10043,Tom,Hiddleston
5553,Jeff,Bridges
10348,Jaimie,Alexander
11415,Jeremy,Renner
10267,Idris,Elba
11999,Bruno,Ricci
12023,Faran,Tahir
11077,Hayley,Atwell
5537,Liv,Tyler
12007,Leslie,Bibb
11048,Sebastian,Stan
10010,Scarlett,Johansson
11326,Tommy,Jones
10262,Tadanobu,Asano
11998,Toby,Jones
10350,Stellan,Skarsgard
5539,William,Hurt
12022,Shaun,Toub
10351,Josh,Dallas
11416,Mark,Ruffalo
11286,Stanley,Tucci
12351,Ben,Kingsley
12358,Christopher,Eccleston
12352,Guy,Pearce
12353,James,Dale
12350,Michael,Brandon
12354,Rebecca,Hall
12355,Stephanie,Szostack
12357,Ty,Simpkins
12356,William,Sadler
12021,Robert,Downey
12004,JJ,Field
11183,Hugo,Weaving
9991,Don,Cheadle
11414,Clark,Gregg
12372,Lee,Allred
8308,Daniel,Brereton
1041,Andy,Diggle
71,Mark,Buckingham
537,Carlo,Pagulayan
8653,Jacopo,Camagni
11898,Joseph,Keatinge
437,Lan,Medina
8138,Brad,Walker
11931,Jeff,Lindsay
4309,Garry,Leach
11002,Mick,Anglo
8678,Jared,Fletcher
3853,Eric,Shanower
1372,Mico,Suayan
8018,Amanda,Conner
304,Glenn,Fabry
9317,Richard,Elson
657,Karl,Moline
757,Clay,Mann
11521,Greg,Horn
1092,Paul,Cornell
9234,Paul,Rivoche
506,Joe,Bennett
366,Mike,Carey
9127,Mike,Benson
28,Greg,Rucka
5747,Rags,Morales
4989,Nic,Klein
1057,Arthur,Suydam
12381,David,Leon
12382,Guy,Erez
801,Craig,Kyle
10264,Chris,Stevens
892,Chris,Weston
8794,John,McCrea
1368,Niko,Henrichon
11904,Dexter,Soy
4926,Alvin,Lee
1400,Bong,Dazo
438,Karl,Kesel
11801,Brian,Posehn
5105,Pop,Mhan
10409,Zeb,Wells
1118,Willie,Schubert
832,Val,Staples
9551,Tim,Smith
6831,Wendy,Pini
10172,Clayton,Cowles
4388,Arsia,Rozegar
5752,J.,Jones
12383,Admira,Wijaya
5636,Tan,Huat
12384,Jee-Hyung,Lee
1247,Bob,Layton
4367,Ryan,Kelly
8349,David,Lopez
12328,In-Hyuk,Lee
2673,Ron,Marz
12253,Joshua,Fialkov
663,Shane,Davis
5625,Duane,Swierczynski
12385,Carmen,Carnero
447,Victor,Olazaba
10783,John,Rauch
30,Stan,Lee
1240,Joe,Sinnott
12203,Filipe,De Andrade
12387,Jung-Sik ,Ahn
12386,Mitchell,Gerads
308,Gary,Frank
12389,Ron,Ackins
7899,Javier,Mena
1281,Dwayne,Turner
148,Gil,Kane
12391,Derlis,Santacruz 
12395,Rock-He,Kim
9429,Sean,McKeever
12400,George,Kitson
10581,Vero,Gandini
12402,Marshall,Uzzle
12403,Kinsun,Loh
12404,Ken,Stevens
12405,Tomoyuki,Tsuru
12407,George,Romero
12408,Michel,Fiffe
12409,Giannis,Milonogiannis
646,Rob,Williams
1330,David,Kraft
10125,Emma,Rios
4174,Mike,Marts
3119,Steve,Gan
104,Steve,Englehart
10365,Robin,Furth
1222,Joe,Madureira
12370,Piotr,Kowalski
123,Bill,Rosemann
798,Richard,Isanove
1612,John,Buscema
527,Tom,Palmer
11544,Brian,Wood
967,Len,Wein
958,Roger,Stern
12374,AGUSTIN ,ALESSIO 
144,Steve,Gerber
12412,Yoshihiro,Nakagawa
12413,Jason,Arney
12414,Takuji,Kawano
962,Stan,Goldberg
12416,Tana,Ford
12417,RAFFAELE ,IENCO 
12418,Paul,Scheer
12419,NICK ,GIOVANNETTI 
12263,Corinna,Bechko
10495,ELLIOT,KALAN
12420,Jessica,Pizarro
12423,Elia,Bonnetti
12424,Freddie,Willaims
12425,Enis,Cisic
12388,Gary,Choo
12427,Oliver,Nome
12429,Gerard,Way
12430,William,Blackman
12432,Ian ,Bertram
12433,Ron ,Wimberly
7231,Michael,Golden
4994,Kalman,Andrasofszky
12340,Jorge,Coelho
12377,Kevin,Shinick
3447,Michael,Zeck
12436,Federico,Santagati
12398,Jonathan,Marks
12439,The Original Writer,
12443,Zachary,Montoya
12445,Jake,Parker
12446,Dennis,Medri
1348,Andrew,Robinson
5125,Walter,Simonson
12422,Garry,Brown
9325,Rick,Spears
12394,Ales,Kot
12451,Jorge,Jiminez
600,Clayton,Crain
12453,Ron,Salas
12428,Jake,Wyatt
10087,Elia,Bonetti
5144,Kathryn,Immonen
12442,Ray,Fawkes
12454,William,Haden Jr.
12448,Yildiray,Cinar
12450,James,Tynion
11307,Tom,Fowler
12434,Ariela ,Kristantina
9123,Miguel,Sepulveda
214,John,Romita
718,Marc,Sumerak
8991,Lee,Weeks
306,Phil,Jimenez
442,Dean,White
12456,Katie,Kubert
12440,Kevin,Maurer
12461,Dave,Williams
12463,Andy,Clarke
8698,Jason,Starr
49,Darick,Robertson
3518,Stefan,Petrucha
676,Warren,Ellis
64,Grant,Morrison
485,Andy,Lanning
94,Peter,Milligan
2784,David,Michelinie
4451,Peter,Sanderson
46,Dave,Cockrum
8520,Gabriel,Hardman
5738,ZACH,HOWARD
12466,Jorge,Fornes
12467,Orphans,Cheeps
12478,John,Moreira
12479,Jason,Masters
12480,Szymon,Kudranski
12481,Rich,Ellis
12482,Jay,Shaw
8737,Jerome,Opena
12485,Nicole,Virella
12486,Jacob,Parker
12487,Peter,Nguyen
12489,R.B.,Silva
8822,Jordan,White
12492,Ario,Anindito
12373,Alexander,Lozano
8715,Jeanine,Schaefer
333,Frank,Springer
12497,Jim,Zubkavich
354,Tony,Daniel
356,Roger,Cruz
1034,Colleen,Doran
12499,Guillem,March
12397,Haden,Blackman
12501,Corona,Pilgrim
12502,Andrea,Divito
12503,Ryan,Lee
12504,Peter,Krause
12529,Al,Barrionuevo
12472,Jamal,Campbell
2,Garth,Ennis
12406,Marc,Laming
12490,Laura,Braga
5251,Joe,Caramagna
95,Mike,Allred
12692,"Rob Liefeld, Fabian Nicieza",
12693,Alec,Morgan
12491,Tigh,Walker
11437,Janet,Lee
9438,Sergio,Aragones
12475,Noelle,Stevenson
8212,Chris,Burnham
270,Gene,Colan
12695,Sho,Murase
12438,Jeff,Loveness
17,Frank,Miller
570,Klaus,Janson
2029,Winslow,Mortimer
10917,Josh,Williamson
12700,Andre,Aruajo
12701,BIT,
12702,J.L.,Giles
215,Ann,Nocenti
918,Ty,Templeton
11345,MIRKO,COLAK
741,Alex,Sanchez
12704,Brian,Kesinger
12705,Diogo,Saido
12707,Alti,Firmansyah
5052,Jimmy,Palmiotti
808,Howard,Chaykin
367,Ed,Brubaker
12710,Chris,Murray
12712,Donny,Cates
12713,JJ,Kirby
199,Herb,Trimpe
12715,Juan,Gedeon
8933,Lee,Garbett
12338,Mukesh,Singh
11435,Mike,Henderson
12717,Esther,Sanz
12718,Travis,Lanham
12719,Chris,Robinson
803,Chris,Yost
11539,Christopher,Yost
12500,Carmine,DiGiandomenico
616,Jay,Leisten
827,Carmine,Giandomenico
8404,Dustin,Weaver
4995,Eric,Nguyen
7891,Amilcar,Pinna
1045,Ramon,Bachs
12468,John,Timms
1231,Kurt,Busiek
1282,Ralph,Macchio
2909,Roy,Thomas
11743,Jonathan,Hickman
11561,Ive,Svorcina
7375,David,Lafuente
9031,Marcio,Takara
12737,Chris,Sims
12741,Ramon,Bachs
12742,Prudence,Shen
12743,Michael,Rosenberg
3985,Chris,Sprouse
1011,Russ,Braun
12476,Rob,Guillory
9482,Steve,Lieber
12493,Otto,Schmidt
10186,JAMES,HARREN
12745,Hayden,Sherman
12746,Alexandria,Huntington 
12747,Chad,Lewis
12748,Emil,Fris
12749,Rhoald,Marcellius
12750,Carlos,Cabrera
12751,Ramon,Rosasnas
12753,Ryan,Ferrier
12754,Aaron,Conley
12755,Logan,Faerber
12756,Irene,Koh
374,Steve,Epting
12739,Riley,Rossmo
9184,Nicholas,Pitarra
12757,Darren,Sanchez
12758,David,Mandel
12483,Nik,Virella
12708,Evan,Shaner
11835,Rick,Remender
9371,Roland,Boschi
12401,Sotocolor,
12477,Marguerite,Sauvage
12760,Juan,Villanueva
12563,Dario,Brizuela
4306,Laura,Martin
469,Craig,Yeung
339,Bryan,Hitch
1315,Steve,Leialoha
12460,Marco,Failla
5635,Simon,Spurrier
12761,Grace,Allison
10320,Kelly Sue,DeConnick
174,Sean,Chen
12762,Elmo,Bondoc
12376,Wilson,Moss
4999,Steve,Pugh
272,Paolo,Rivera
9550,Tim,Seeley
12470,Christian,Ward
12703,Dave,Rapoza
12764,Christina ,Harrington
12766,Xermanico,Xermanico
10445,Iban,Coello
10070,Sanford,Green
12768,Jen,Soska
12769,Sylvia,Soska
12770,Aaron,Alexovich
12772,Patrick,Kindlon
12773,Daniel,Johnson
8907,Kody,Chamberlain
12441,Marguerite ,Bennett
8658,James,Asmus
121,Peter,David
9432,Sean,Ryan
1017,Eric,Canete
12774,Domo,Stanton
91,Frank,Tieri
12775,W.,Forbes
8847,Joshua,Williamson
12678,Dan,Brereton
12706,Fred,Hembeck
12776,Jason,Copland
18,Jeph,Loeb
5039,Wellington,Alves
11799,Nathan,Edmondson
11886,Francesco,Francavilla
9329,Rico,Renzi
11293,RICO,RENZI
212,Jason,Pearson
12452,Mike,Costa
2985,Javier,Pulido
12781,Jose,Molina
146,Jim,Starlin
12136,Annie,Wu
12319,Aaron,Jacinto
431,Paul,Smith
12459,Frank,Barbiere
193,Simon,Bisley
1040,Jay,Anacleto
12777,Cory,Smith
894,Marcos,Martin
12782,Veronica,Fish
9586,Tony,Moore
12375,Katie,Cook
191,Kaare,Andrews
8125,Bob,McLeod
1054,Juan,Doe
249,Art,Adams
12780,David,Navarrot
9598,Kenneth,Rocafort
8247,Cliff,Chiang
607,Damion,Scott
196,Jack,Kirby
4275,Paul,Pope
9443,Shawn,Crystal
11530,Sam,Humphries
5007,Eric,Powell
12488,Luca,Pizzari
1746,John,Costanza
12778,Helen,Chen
185,Frank,Cho
12421,Marco,Rudy
11092,Jenny,Frison
495,Takeshi,Miyazawa
329,Adrian,Alphona
11875,Nick,Bradshaw
1052,Mike,Choi
1082,Ariel,Olivetti
412,Carlo,Barberi
12779,Tom,King
11778,Gabriel,Walta
19,Tim,Sale
3635,Joe,Quesada
1312,Trevor,Von Eeden
12783,Jefferey,Veregge
12469,Langdon,Foss
12784,Erick,Lebron
12298,Scott,Hepburn
12474,CM,Punk
12767,Vanesa,Rey
6049,Danny,Fingeroth
11263,EMANUELA,LUPACCHINO
11501,Mark,Texeira
444,Tom,Raney
1336,Whilce,Portacio
12785,Amy,Reeder
820,Leonard,Kirk
9286,Ramon,Rosanas
103,George,Perez
1933,Jack,Morelli
11559,Jeff,Campbell
12431,Victor,Ibanez
2428,Joe,Kelly
1275,Kevin,Nowlan
44,Chris,Claremont
1827,John,Byrne
12471,Filipe,Andrade
805,Mike,Norton
12435,German,Peralta
11965,William,Sliney
2997,Fred,Hembeck
12462,Andrea,Sorrentino
10146,Gabriel,Walta
10174,Greg,Weisman
7245,Adam,Hughes
12790,Danilo,Beyruth
12791,Tara,Butters
12792,Michele,Fazekas
12793,Darryl,Rodriguez
12794,Max,Bemis
12795,Kevin,Burke
12796,Mario,DelPennino 
12797,Doc,Wyatt
12798,Amy,Chu
12799,Ryan,Browne
12800,Afu,Chan
1185,Pat,Broderick
12801,Annapaola,Martello
12802,Ben,Caldwell
12803,Ta-Nehisi,Coates
12804,Sam,Wood
12805,Mairghread,Scott
12806,Joelle,Jones
12808,Kate,Niemczyk
